Sample   	OWR	           Timestamp
      922	0  	        8.000,000 us
      923	1  	       10.000,000 us
      924	0  	       56.000,000 us
      925	1  	       57.000,000 us
      926	0  	        8.000,000 us
      927	1  	       57.000,000 us
      928	0  	      525.000,000 us
      929	1  	       11.000,000 us
      930	0  	       56.000,000 us
      931	1  	       10.000,000 us
      932	0  	       57.000,000 us
      933	1  	       57.000,000 us
      934	0  	        8.000,000 us
      935	1  	       10.000,000 us
      936	0  	       57.000,000 us
      937	1  	       10.000,000 us
      938	0  	       56.000,000 us
      939	1  	       57.000,000 us
      940	0  	        8.000,000 us
      941	1  	       57.000,000 us
      942	0  	        8.000,000 us
      943	1  	       10.000,000 us
      944	0  	      568.000,000 us
      945	1  	       11.000,000 us
      946	0  	       56.000,000 us
      947	1  	       10.000,000 us
      948	0  	       57.000,000 us
      949	1  	       10.000,000 us
      950	0  	       57.000,000 us
      951	1  	       10.000,000 us
      952	0  	       57.000,000 us
      953	1  	       57.000,000 us
      954	0  	        7.000,000 us
      955	1  	       57.000,000 us
      956	0  	        8.000,000 us
      957	1  	       10.000,000 us
      958	0  	       57.000,000 us
      959	1  	       10.000,000 us
      960	0  	      566.000,000 us
      961	1  	       57.000,000 us
      962	0  	        8.000,000 us
      963	1  	       57.000,000 us
      964	0  	        8.000,000 us
      965	1  	       57.000,000 us
      966	0  	        8.000,000 us
      967	1  	       10.000,000 us
      968	0  	       57.000,000 us
      969	1  	       57.000,000 us
      970	0  	        8.000,000 us
      971	1  	       56.000,000 us
      972	0  	        8.000,000 us
      973	1  	       11.000,000 us
      974	0  	       56.000,000 us
      975	1  	       10.000,000 us
      976	0  	      572.000,000 us
      977	1  	       57.000,000 us
      978	0  	        8.000,000 us
      979	1  	       57.000,000 us
      980	0  	        8.000,000 us
      981	1  	       57.000,000 us
      982	0  	        8.000,000 us
      983	1  	       57.000,000 us
      984	0  	        8.000,000 us
      985	1  	       57.000,000 us
      986	0  	        8.000,000 us
      987	1  	       56.000,000 us
      988	0  	        8.000,000 us
      989	1  	       57.000,000 us
      990	0  	        8.000,000 us
      991	1  	       57.000,000 us
      992	0  	      529.000,000 us
      993	1  	       57.000,000 us
      994	0  	        8.000,000 us
      995	1  	       57.000,000 us
      996	0  	        8.000,000 us
      997	1  	       57.000,000 us
      998	0  	        8.000,000 us
      999	1  	       57.000,000 us
     1000	0  	        8.000,000 us
     1001	1  	       57.000,000 us
     1002	0  	        8.000,000 us
     1003	1  	       56.000,000 us
     1004	0  	        8.000,000 us
     1005	1  	       57.000,000 us
     1006	0  	        8.000,000 us
     1007	1  	       57.000,000 us
     1008	0  	      529.000,000 us
     1009	1  	       57.000,000 us
     1010	0  	        8.000,000 us
     1011	1  	       57.000,000 us
     1012	0  	        8.000,000 us
     1013	1  	       57.000,000 us
     1014	0  	        8.000,000 us
     1015	1  	       57.000,000 us
     1016	0  	        8.000,000 us
     1017	1  	       56.000,000 us
     1018	0  	        8.000,000 us
     1019	1  	       57.000,000 us
     1020	0  	        8.000,000 us
     1021	1  	       57.000,000 us
     1022	0  	        8.000,000 us
     1023	1  	       57.000,000 us
     1024	0  	      529.000,000 us
     1025	1  	       10.000,000 us
     1026	0  	       57.000,000 us
     1027	1  	       10.000,000 us
     1028	0  	       57.000,000 us
     1029	1  	       10.000,000 us
     1030	0  	       57.000,000 us
     1031	1  	       10.000,000 us
     1032	0  	       56.000,000 us
     1033	1  	       11.000,000 us
     1034	0  	       56.000,000 us
     1035	1  	       10.000,000 us
     1036	0  	       57.000,000 us
     1037	1  	       57.000,000 us
     1038	0  	        8.000,000 us
     1039	1  	       57.000,000 us
     1040	0  	    3.117,000,000 ms
     1041	1  	       57.000,000 us
     1042	0  	        8.000,000 us
     1043	1  	       57.000,000 us
     1044	0  	        8.000,000 us
     1045	1  	       10.000,000 us
     1046	0  	       56.000,000 us
     1047	1  	       57.000,000 us
     1048	0  	        8.000,000 us
     1049	1  	       57.000,000 us
     1050	0  	        8.000,000 us
     1051	1  	       57.000,000 us
     1052	0  	        8.000,000 us
     1053	1  	       10.000,000 us
     1054	0  	       57.000,000 us
     1055	1  	       57.000,000 us
     1056	0  	   12.693,000,000 ms
     1057	1  	       12.000,000 us
     1058	0  	       55.000,000 us
     1059	1  	       12.000,000 us
     1060	0  	       54.000,000 us
     1061	1  	       12.000,000 us
     1062	0  	       55.000,000 us
     1063	1  	       10.000,000 us
     1064	0  	        1.000,000 us
     1065	1  	        1.000,000 us
     1066	0  	       55.000,000 us
     1067	1  	       10.000,000 us
     1068	0  	        1.000,000 us
     1069	1  	        1.000,000 us
     1070	0  	       55.000,000 us
     1071	1  	       12.000,000 us
     1072	0  	       54.000,000 us
     1073	1  	       13.000,000 us
     1074	0  	       54.000,000 us
     1075	1  	       12.000,000 us
     1076	0  	   52.560,000,000 ms
     1077	1  	       12.000,000 us
     1078	0  	       54.000,000 us
     1079	1  	       12.000,000 us
     1080	0  	       55.000,000 us
     1081	1  	       10.000,000 us
     1082	0  	        1.000,000 us
     1083	1  	        1.000,000 us
     1084	0  	       55.000,000 us
     1085	1  	       10.000,000 us
     1086	0  	        1.000,000 us
     1087	1  	        1.000,000 us
     1088	0  	       55.000,000 us
     1089	1  	       12.000,000 us
     1090	0  	       55.000,000 us
     1091	1  	       12.000,000 us
     1092	0  	       54.000,000 us
     1093	1  	       12.000,000 us
     1094	0  	       55.000,000 us
     1095	1  	       10.000,000 us
     1096	0  	        1.000,000 us
     1097	1  	        1.000,000 us
     1098	0  	   53.391,000,000 ms
     1099	1  	       12.000,000 us
     1100	0  	       55.000,000 us
     1101	1  	       10.000,000 us
     1102	0  	        1.000,000 us
     1103	1  	        1.000,000 us
     1104	0  	       55.000,000 us
     1105	1  	       12.000,000 us
     1106	0  	       55.000,000 us
     1107	1  	       12.000,000 us
     1108	0  	       54.000,000 us
     1109	1  	       12.000,000 us
     1110	0  	       55.000,000 us
     1111	1  	       12.000,000 us
     1112	0  	       55.000,000 us
     1113	1  	       10.000,000 us
     1114	0  	        1.000,000 us
     1115	1  	        1.000,000 us
     1116	0  	       55.000,000 us
     1117	1  	       12.000,000 us
     1118	0  	   52.559,000,000 ms
     1119	1  	       10.000,000 us
     1120	0  	        1.000,000 us
     1121	1  	        1.000,000 us
     1122	0  	       55.000,000 us
     1123	1  	       12.000,000 us
     1124	0  	       55.000,000 us
     1125	1  	       12.000,000 us
     1126	0  	       54.000,000 us
     1127	1  	       12.000,000 us
     1128	0  	       55.000,000 us
     1129	1  	       10.000,000 us
     1130	0  	        1.000,000 us
     1131	1  	        1.000,000 us
     1132	0  	       55.000,000 us
     1133	1  	       10.000,000 us
     1134	0  	        1.000,000 us
     1135	1  	        1.000,000 us
     1136	0  	       55.000,000 us
     1137	1  	       12.000,000 us
     1138	0  	       55.000,000 us
     1139	1  	       12.000,000 us
     1140	0  	   52.455,000,000 ms
     1141	1  	       12.000,000 us
     1142	0  	       55.000,000 us
     1143	1  	       12.000,000 us
     1144	0  	       54.000,000 us
     1145	1  	       12.000,000 us
     1146	0  	       55.000,000 us
     1147	1  	       10.000,000 us
     1148	0  	        1.000,000 us
     1149	1  	        1.000,000 us
     1150	0  	       55.000,000 us
     1151	1  	       10.000,000 us
     1152	0  	        1.000,000 us
     1153	1  	        1.000,000 us
     1154	0  	       55.000,000 us
     1155	1  	       12.000,000 us
     1156	0  	       55.000,000 us
     1157	1  	       12.000,000 us
     1158	0  	       54.000,000 us
     1159	1  	       12.000,000 us
     1160	0  	   52.559,000,000 ms
     1161	1  	       12.000,000 us
     1162	0  	       55.000,000 us
     1163	1  	       10.000,000 us
     1164	0  	        1.000,000 us
     1165	1  	        1.000,000 us
     1166	0  	       55.000,000 us
     1167	1  	       10.000,000 us
     1168	0  	        1.000,000 us
     1169	1  	        1.000,000 us
     1170	0  	       55.000,000 us
     1171	1  	       12.000,000 us
     1172	0  	       55.000,000 us
     1173	1  	       12.000,000 us
     1174	0  	       54.000,000 us
     1175	1  	       12.000,000 us
     1176	0  	       55.000,000 us
     1177	1  	       10.000,000 us
     1178	0  	        1.000,000 us
     1179	1  	        1.000,000 us
     1180	0  	       55.000,000 us
     1181	1  	       10.000,000 us
     1182	0  	        1.000,000 us
     1183	1  	        1.000,000 us
     1184	0  	   52.455,000,000 ms
     1185	1  	       10.000,000 us
     1186	0  	        1.000,000 us
     1187	1  	        1.000,000 us
     1188	0  	       55.000,000 us
     1189	1  	       12.000,000 us
     1190	0  	       55.000,000 us
     1191	1  	       12.000,000 us
     1192	0  	       54.000,000 us
     1193	1  	       13.000,000 us
     1194	0  	       54.000,000 us
     1195	1  	       12.000,000 us
     1196	0  	       55.000,000 us
     1197	1  	       10.000,000 us
     1198	0  	        1.000,000 us
     1199	1  	        1.000,000 us
     1200	0  	       55.000,000 us
     1201	1  	       12.000,000 us
     1202	0  	       55.000,000 us
     1203	1  	       12.000,000 us
     1204	0  	   52.559,000,000 ms
     1205	1  	       10.000,000 us
     1206	0  	        1.000,000 us
     1207	1  	        1.000,000 us
     1208	0  	       55.000,000 us
     1209	1  	       12.000,000 us
     1210	0  	       54.000,000 us
     1211	1  	       13.000,000 us
     1212	0  	       54.000,000 us
     1213	1  	       12.000,000 us
     1214	0  	       55.000,000 us
     1215	1  	       10.000,000 us
     1216	0  	        1.000,000 us
     1217	1  	        1.000,000 us
     1218	0  	       55.000,000 us
     1219	1  	       12.000,000 us
     1220	0  	       55.000,000 us
     1221	1  	       12.000,000 us
     1222	0  	       54.000,000 us
     1223	1  	       12.000,000 us
     1224	0  	   52.560,000,000 ms
     1225	1  	       12.000,000 us
     1226	0  	       54.000,000 us
     1227	1  	       12.000,000 us
     1228	0  	       55.000,000 us
     1229	1  	       10.000,000 us
     1230	0  	        1.000,000 us
     1231	1  	        1.000,000 us
     1232	0  	       55.000,000 us
     1233	1  	       10.000,000 us
     1234	0  	        1.000,000 us
     1235	1  	        1.000,000 us
     1236	0  	       55.000,000 us
     1237	1  	       12.000,000 us
     1238	0  	       54.000,000 us
     1239	1  	       13.000,000 us
     1240	0  	       54.000,000 us
     1241	1  	       12.000,000 us
     1242	0  	       55.000,000 us
     1243	1  	       10.000,000 us
     1244	0  	        1.000,000 us
     1245	1  	        1.000,000 us
     1246	0  	   52.455,000,000 ms
     1247	1  	       12.000,000 us
     1248	0  	       55.000,000 us
     1249	1  	       10.000,000 us
     1250	0  	        1.000,000 us
     1251	1  	        1.000,000 us
     1252	0  	       55.000,000 us
     1253	1  	       12.000,000 us
     1254	0  	       55.000,000 us
     1255	1  	       12.000,000 us
     1256	0  	       54.000,000 us
     1257	1  	       12.000,000 us
     1258	0  	       55.000,000 us
     1259	1  	       10.000,000 us
     1260	0  	        1.000,000 us
     1261	1  	        1.000,000 us
     1262	0  	       55.000,000 us
     1263	1  	       10.000,000 us
     1264	0  	        1.000,000 us
     1265	1  	        1.000,000 us
     1266	0  	       55.000,000 us
     1267	1  	       12.000,000 us
     1268	0  	   52.559,000,000 ms
     1269	1  	       10.000,000 us
     1270	0  	        1.000,000 us
     1271	1  	        1.000,000 us
     1272	0  	       55.000,000 us
     1273	1  	       12.000,000 us
     1274	0  	       55.000,000 us
     1275	1  	       12.000,000 us
     1276	0  	       54.000,000 us
     1277	1  	       12.000,000 us
     1278	0  	       55.000,000 us
     1279	1  	       12.000,000 us
     1280	0  	       55.000,000 us
     1281	1  	       10.000,000 us
     1282	0  	        1.000,000 us
     1283	1  	        1.000,000 us
     1284	0  	       55.000,000 us
     1285	1  	       12.000,000 us
     1286	0  	       55.000,000 us
     1287	1  	       12.000,000 us
     1288	0  	   52.455,000,000 ms
     1289	1  	       10.000,000 us
     1290	0  	       57.000,000 us
     1291	1  	       10.000,000 us
     1292	0  	       56.000,000 us
     1293	1  	       10.000,000 us
     1294	0  	       57.000,000 us
     1295	1  	       10.000,000 us
     1296	0  	       57.000,000 us
     1297	1  	       10.000,000 us
     1298	0  	       57.000,000 us
     1299	1  	       10.000,000 us
     1300	0  	       56.000,000 us
     1301	1  	       11.000,000 us
     1302	0  	       56.000,000 us
     1303	1  	       10.000,000 us
     1304	0  	    3.579,000,000 ms
     1305	1  	      509.000,000 us
     1306	0  	       28.000,000 us
     1307	1  	      112.000,000 us
     1308	0  	    4.343,000,000 ms
     1309	1  	       10.000,000 us
     1310	0  	       56.000,000 us
     1311	1  	       57.000,000 us
     1312	0  	        8.000,000 us
     1313	1  	       10.000,000 us
     1314	0  	       57.000,000 us
     1315	1  	       57.000,000 us
     1316	0  	        8.000,000 us
     1317	1  	       10.000,000 us
     1318	0  	       57.000,000 us
     1319	1  	       56.000,000 us
     1320	0  	        8.000,000 us
     1321	1  	       11.000,000 us
     1322	0  	       56.000,000 us
     1323	1  	       57.000,000 us
     1324	0  	      522.000,000 us
     1325	1  	       56.000,000 us
     1326	0  	        8.000,000 us
     1327	1  	       57.000,000 us
     1328	0  	        8.000,000 us
     1329	1  	       57.000,000 us
     1330	0  	        8.000,000 us
     1331	1  	       10.000,000 us
     1332	0  	       57.000,000 us
     1333	1  	       57.000,000 us
     1334	0  	        8.000,000 us
     1335	1  	       10.000,000 us
     1336	0  	       57.000,000 us
     1337	1  	       56.000,000 us
     1338	0  	        8.000,000 us
     1339	1  	       57.000,000 us
     1340	0  	      526.000,000 us
     1341	1  	       10.000,000 us
     1342	0  	       56.000,000 us
     1343	1  	       11.000,000 us
     1344	0  	       56.000,000 us
     1345	1  	       57.000,000 us
     1346	0  	        8.000,000 us
     1347	1  	       10.000,000 us
     1348	0  	       57.000,000 us
     1349	1  	       10.000,000 us
     1350	0  	       57.000,000 us
     1351	1  	       57.000,000 us
     1352	0  	        8.000,000 us
     1353	1  	       56.000,000 us
     1354	0  	        8.000,000 us
     1355	1  	       11.000,000 us
     1356	0  	      568.000,000 us
     1357	1  	       10.000,000 us
     1358	0  	       56.000,000 us
     1359	1  	       11.000,000 us
     1360	0  	       56.000,000 us
     1361	1  	       10.000,000 us
     1362	0  	       57.000,000 us
     1363	1  	       10.000,000 us
     1364	0  	       57.000,000 us
     1365	1  	       57.000,000 us
     1366	0  	        8.000,000 us
     1367	1  	       56.000,000 us
     1368	0  	        8.000,000 us
     1369	1  	       11.000,000 us
     1370	0  	       56.000,000 us
     1371	1  	       10.000,000 us
     1372	0  	      567.000,000 us
     1373	1  	       56.000,000 us
     1374	0  	        8.000,000 us
     1375	1  	       57.000,000 us
     1376	0  	        8.000,000 us
     1377	1  	       57.000,000 us
     1378	0  	        8.000,000 us
     1379	1  	       10.000,000 us
     1380	0  	       57.000,000 us
     1381	1  	       57.000,000 us
     1382	0  	        8.000,000 us
     1383	1  	       57.000,000 us
     1384	0  	        8.000,000 us
     1385	1  	       10.000,000 us
     1386	0  	       56.000,000 us
     1387	1  	       11.000,000 us
     1388	0  	      572.000,000 us
     1389	1  	       56.000,000 us
     1390	0  	        8.000,000 us
     1391	1  	       57.000,000 us
     1392	0  	        8.000,000 us
     1393	1  	       57.000,000 us
     1394	0  	        8.000,000 us
     1395	1  	       57.000,000 us
     1396	0  	        8.000,000 us
     1397	1  	       57.000,000 us
     1398	0  	        8.000,000 us
     1399	1  	       57.000,000 us
     1400	0  	        8.000,000 us
     1401	1  	       56.000,000 us
     1402	0  	        8.000,000 us
     1403	1  	       57.000,000 us
     1404	0  	      530.000,000 us
     1405	1  	       56.000,000 us
     1406	0  	        8.000,000 us
     1407	1  	       57.000,000 us
     1408	0  	        8.000,000 us
     1409	1  	       57.000,000 us
     1410	0  	        8.000,000 us
     1411	1  	       57.000,000 us
     1412	0  	        8.000,000 us
     1413	1  	       57.000,000 us
     1414	0  	        8.000,000 us
     1415	1  	       57.000,000 us
     1416	0  	        8.000,000 us
     1417	1  	       56.000,000 us
     1418	0  	        8.000,000 us
     1419	1  	       57.000,000 us
     1420	0  	      530.000,000 us
     1421	1  	       56.000,000 us
     1422	0  	        8.000,000 us
     1423	1  	       57.000,000 us
     1424	0  	        8.000,000 us
     1425	1  	       57.000,000 us
     1426	0  	        8.000,000 us
     1427	1  	       57.000,000 us
     1428	0  	        8.000,000 us
     1429	1  	       57.000,000 us
     1430	0  	        8.000,000 us
     1431	1  	       57.000,000 us
     1432	0  	        7.000,000 us
     1433	1  	       57.000,000 us
     1434	0  	        8.000,000 us
     1435	1  	       57.000,000 us
     1436	0  	      529.000,000 us
     1437	1  	       11.000,000 us
     1438	0  	       56.000,000 us
     1439	1  	       10.000,000 us
     1440	0  	       57.000,000 us
     1441	1  	       10.000,000 us
     1442	0  	       57.000,000 us
     1443	1  	       10.000,000 us
     1444	0  	       57.000,000 us
     1445	1  	       10.000,000 us
     1446	0  	       56.000,000 us
     1447	1  	       11.000,000 us
     1448	0  	       56.000,000 us
     1449	1  	       57.000,000 us
     1450	0  	        8.000,000 us
     1451	1  	       57.000,000 us
     1452	0  	    3.013,000,000 ms
     1453	1  	       57.000,000 us
     1454	0  	        8.000,000 us
     1455	1  	       10.000,000 us
     1456	0  	       57.000,000 us
     1457	1  	       10.000,000 us
     1458	0  	       57.000,000 us
     1459	1  	       10.000,000 us
     1460	0  	       56.000,000 us
     1461	1  	       11.000,000 us
     1462	0  	       56.000,000 us
     1463	1  	       10.000,000 us
     1464	0  	       57.000,000 us
     1465	1  	       57.000,000 us
     1466	0  	        8.000,000 us
     1467	1  	       10.000,000 us
     1468	0  	    2.542,000,000 ms
     1469	1  	       28.000,000 us
     1470	0  	       39.000,000 us
     1471	1  	       27.000,000 us
     1472	0  	       40.000,000 us
     1473	1  	       27.000,000 us
     1474	0  	       40.000,000 us
     1475	1  	       10.000,000 us
     1476	0  	       56.000,000 us
     1477	1  	       11.000,000 us
     1478	0  	       56.000,000 us
     1479	1  	       28.000,000 us
     1480	0  	       39.000,000 us
     1481	1  	       27.000,000 us
     1482	0  	       40.000,000 us
     1483	1  	       10.000,000 us
     1484	0  	      562.000,000 us
     1485	1  	       10.000,000 us
     1486	0  	       57.000,000 us
     1487	1  	       28.000,000 us
     1488	0  	       39.000,000 us
     1489	1  	       27.000,000 us
     1490	0  	       40.000,000 us
     1491	1  	       27.000,000 us
     1492	0  	       40.000,000 us
     1493	1  	       27.000,000 us
     1494	0  	       39.000,000 us
     1495	1  	       28.000,000 us
     1496	0  	       39.000,000 us
     1497	1  	       28.000,000 us
     1498	0  	       39.000,000 us
     1499	1  	       27.000,000 us
     1500	0  	      545.000,000 us
     1501	1  	       11.000,000 us
     1502	0  	       56.000,000 us
     1503	1  	       10.000,000 us
     1504	0  	       57.000,000 us
     1505	1  	       27.000,000 us
     1506	0  	       40.000,000 us
     1507	1  	       10.000,000 us
     1508	0  	       57.000,000 us
     1509	1  	       27.000,000 us
     1510	0  	       39.000,000 us
     1511	1  	       28.000,000 us
     1512	0  	       39.000,000 us
     1513	1  	       10.000,000 us
     1514	0  	       57.000,000 us
     1515	1  	       27.000,000 us
     1516	0  	      545.000,000 us
     1517	1  	       28.000,000 us
     1518	0  	       39.000,000 us
     1519	1  	       10.000,000 us
     1520	0  	       57.000,000 us
     1521	1  	       10.000,000 us
     1522	0  	       57.000,000 us
     1523	1  	       27.000,000 us
     1524	0  	       40.000,000 us
     1525	1  	       27.000,000 us
     1526	0  	       39.000,000 us
     1527	1  	       28.000,000 us
     1528	0  	       39.000,000 us
     1529	1  	       10.000,000 us
     1530	0  	       57.000,000 us
     1531	1  	       27.000,000 us
     1532	0  	      545.000,000 us
     1533	1  	       10.000,000 us
     1534	0  	       57.000,000 us
     1535	1  	       10.000,000 us
     1536	0  	       57.000,000 us
     1537	1  	       10.000,000 us
     1538	0  	       57.000,000 us
     1539	1  	       10.000,000 us
     1540	0  	       56.000,000 us
     1541	1  	       11.000,000 us
     1542	0  	       56.000,000 us
     1543	1  	       10.000,000 us
     1544	0  	       57.000,000 us
     1545	1  	       10.000,000 us
     1546	0  	       57.000,000 us
     1547	1  	       27.000,000 us
     1548	0  	      545.000,000 us
     1549	1  	       10.000,000 us
     1550	0  	       57.000,000 us
     1551	1  	       10.000,000 us
     1552	0  	       57.000,000 us
     1553	1  	       10.000,000 us
     1554	0  	       57.000,000 us
     1555	1  	       10.000,000 us
     1556	0  	       56.000,000 us
     1557	1  	       11.000,000 us
     1558	0  	       56.000,000 us
     1559	1  	       10.000,000 us
     1560	0  	       57.000,000 us
     1561	1  	       10.000,000 us
     1562	0  	       57.000,000 us
     1563	1  	       10.000,000 us
     1564	0  	      562.000,000 us
     1565	1  	       28.000,000 us
     1566	0  	       39.000,000 us
     1567	1  	       28.000,000 us
     1568	0  	       39.000,000 us
     1569	1  	       27.000,000 us
     1570	0  	       40.000,000 us
     1571	1  	       10.000,000 us
     1572	0  	       56.000,000 us
     1573	1  	       28.000,000 us
     1574	0  	       39.000,000 us
     1575	1  	       28.000,000 us
     1576	0  	       39.000,000 us
     1577	1  	       28.000,000 us
     1578	0  	       39.000,000 us
     1579	1  	       27.000,000 us
     1580	0  	      545.000,000 us
     1581	1  	       28.000,000 us
     1582	0  	       39.000,000 us
     1583	1  	       27.000,000 us
     1584	0  	       40.000,000 us
     1585	1  	       27.000,000 us
     1586	0  	       40.000,000 us
     1587	1  	       27.000,000 us
     1588	0  	       39.000,000 us
     1589	1  	       11.000,000 us
     1590	0  	       56.000,000 us
     1591	1  	       28.000,000 us
     1592	0  	       39.000,000 us
     1593	1  	       28.000,000 us
     1594	0  	       39.000,000 us
     1595	1  	       27.000,000 us
     1596	0  	      545.000,000 us
     1597	1  	       28.000,000 us
     1598	0  	       39.000,000 us
     1599	1  	       10.000,000 us
     1600	0  	       57.000,000 us
     1601	1  	       27.000,000 us
     1602	0  	       39.000,000 us
     1603	1  	       28.000,000 us
     1604	0  	       39.000,000 us
     1605	1  	       28.000,000 us
     1606	0  	       39.000,000 us
     1607	1  	       10.000,000 us
     1608	0  	       57.000,000 us
     1609	1  	       27.000,000 us
     1610	0  	       40.000,000 us
     1611	1  	       27.000,000 us
